,gene,lr,p,ddf,p_corrected
279,ADAMTS3,4.245631457932177,0.039351433092169874,1.0,0.33469389845823566
280,ADAMTS4,0.4132246345236581,0.520337329257911,1.0,0.8348197752460815
281,ADAMTS5,0.062462978264875346,0.8026446181446814,1.0,0.9445729542941151
282,ADAMTS6,2.2802932982435777,0.13102709315405028,1.0,0.5241672347425057
283,ADAMTS7,0.06770659908579546,0.7947057112726592,1.0,0.9420732639620647
284,ADAMTS8,1.1196961899197504,0.2899838815087642,1.0,0.6879729492035553
285,ADAMTS9,6.2997879548815945,0.012075241575441169,1.0,0.20148535262549008
286,ADAMTSL1,0.2958014536045539,0.5865265838152338,1.0,0.8656578886749557
287,ADAMTSL2,1.6884483258800174,0.1938056403113879,1.0,0.5987597593440224
288,ADAMTSL3,0.2509588247667125,0.6164007472453821,1.0,0.8791726104467212
289,ADAMTSL4,1.7535789628750535,0.18542743876800766,1.0,0.5891994084671215
290,ADAMTSL5,0.12819853162727668,0.7203072240683297,1.0,0.9178681712201079
291,ADAP1,0.7035653658836054,0.40158826673915704,1.0,0.7638068165980764
292,ADAP2,0.3956879242271043,0.5293246373060881,1.0,0.8402951947964551
293,ADAR,0.004864486091264553,0.9443959333289729,1.0,0.9864099623456093
294,ADARB1,0.0383658490545713,0.8447103361747212,1.0,0.9574548190607366
295,ADARB2,2.8127397869261586,0.09351853525686918,1.0,0.46150722238691355
296,ADAT1,1.257305927881589,0.26216165837504846,1.0,0.6622152020380286
297,ADAT2,3.673464243587887,0.05528516332679483,1.0,0.3789116475788299
298,ADAT3,0.35373069462684725,0.5520088338474805,1.0,0.8504948675624471
299,ADCK1,1.674607646198865,0.19564251313056055,1.0,0.600343411243157
300,ADCK2,0.23818665550265905,0.6255188862061392,1.0,0.8833143375848347
301,ADCK5,0.020080613849813744,0.8873121701996105,1.0,0.9702253039817695
302,ADCY1,0.22288311539750794,0.6368518555744548,1.0,0.8879927619025318
303,ADCY10,0.17347827816251993,0.6770388731006911,1.0,0.9041456108113525
304,ADCY2,2.1290648782580774,0.14452890425126325,1.0,0.5413947868172214
305,ADCY3,1.103890983018573,0.2934137791935864,1.0,0.6914437130080439
306,ADCY4,3.5275378640699273,0.0603573551797495,1.0,0.3893040491961265
307,ADCY5,0.02023131957366786,0.8868929309322591,1.0,0.9700878831573583
308,ADCY6,0.19398188362515612,0.6596229890073222,1.0,0.8974946332337689
309,ADCY7,0.004835212158013746,0.944563225029061,1.0,0.9864099623456093
310,ADCY8,0.32527463289170555,0.5684548934857918,1.0,0.8571098588708053
311,ADCY9,0.8777949503689797,0.348806336743138,1.0,0.7299039508624646
312,ADCYAP1,0.1441919472194968,0.7041487084406908,1.0,0.9119715344283124
313,ADCYAP1R1,1.1139647741233603,0.2912217156788735,1.0,0.6891579107801589
314,ADD1,0.1611077767054212,0.6881386550930311,1.0,0.9076468905026436
315,ADD2,0.2745164412217491,0.6003180702585716,1.0,0.8722240189409727
316,ADD3,8.375899301427125e-05,0.9926978672741714,1.0,0.998070926321992
317,ADGRA1,3.9437355693107747,0.047046197110758026,1.0,0.3547795478062437
318,ADGRA2,0.6657258949396692,0.414545735272128,1.0,0.7732051884359306
319,ADGRA3,0.8059075083813241,0.3693329700118876,1.0,0.7453620618596848
320,ADGRB1,0.5140240525313402,0.47340204402656516,1.0,0.8070062169859705
321,ADGRB2,0.12162745855221146,0.7272760389774939,1.0,0.9206052656294335
322,ADGRB3,0.231466471080239,0.630438587854256,1.0,0.8843694483605691
323,ADGRD1,0.0014740164801878564,0.9693744040361405,1.0,0.9909717905580798
324,ADGRE1,0.04861541615355236,0.8254903082492844,1.0,0.9515014667048609
325,ADGRE2,2.760185261249262,0.0966370458630682,1.0,0.4680423340032675
326,ADGRE3,5.110025174693192,0.0237879750306007,1.0,0.26743005685291865
327,ADGRE5,0.17707025454660652,0.6739032015866104,1.0,0.9034411757815228
