,gene,lr,p,ddf,p_corrected
144,ACER2,0.1867520531077389,0.6656337162739594,1.0,0.8926896428217675
145,ACER3,1.6428743965473132,0.1999315452762088,1.0,0.5776737218314858
146,ACHE,1.4012177890692783,0.23651977946590322,1.0,0.6182003628247338
147,ACIN1,0.3567400150272988,0.5503223457818978,1.0,0.8408751697302334
148,ACKR1,1.9949242067750674,0.15782696119112685,1.0,0.5281657607692539
149,ACKR2,1.1317306938403817,0.28740647966448785,1.0,0.66582924696224
150,ACKR3,2.404506290193467,0.12098628894303493,1.0,0.47851783390527475
151,ACKR4,1.0612577219269497,0.3029285029787704,1.0,0.680176076405938
152,ACLY,2.361482583597308,0.12436394585475012,1.0,0.4835576601669704
153,ACMSD,0.8903106179359384,0.34539314728265225,1.0,0.713738452669768
154,ACO1,2.0124416028263568,0.15601405757548456,1.0,0.5256469638768219
155,ACO2,0.23874370452335825,0.625114953494121,1.0,0.8758521924818311
156,ACOD1,0.17084144188243044,0.6793650718770519,1.0,0.898328195943161
157,ACOT1,0.001735258716394128,0.9667725822917321,1.0,0.9920043608121075
158,ACOT11,0.0038516219428856857,0.950513906713553,1.0,0.9874895604070295
159,ACOT12,2.19662255018784,0.13831349671974008,1.0,0.503829102177374
160,ACOT13,0.48415526969233724,0.48654615446246374,1.0,0.8070682272219054
161,ACOT2,2.3192066224203245,0.1277851871204842,1.0,0.4888002969535703
162,ACOT4,3.0711054170174066,0.07969526345289736,1.0,0.40489004209525387
163,ACOT6,0.5042242318324952,0.4776498885908934,1.0,0.802163556417144
164,ACOT7,0.11874156988960749,0.7304033864420341,1.0,0.9184780197480689
165,ACOT8,1.0389852582352432,0.3080575914683361,1.0,0.6851280849214618
166,ACOT9,0.0003944882612358924,0.9841536753059318,1.0,0.9955668948604997
167,ACOX1,0.8428578373031996,0.35858070504849804,1.0,0.7236625900185553
168,ACOX2,0.35544580708869944,0.5510464617048326,1.0,0.8414970774103162
169,ACOX3,0.7563354051455917,0.3844777869227294,1.0,0.7403048159730106
170,ACOXL,3.449432153186308,0.06327350447305961,1.0,0.3681330563203692
171,ACP1,0.012043209598232352,0.912614340756702,1.0,0.9778394232975813
172,ACP2,0.04448006310894925,0.8329629858741125,1.0,0.9565883287716137
