,gene,lr,p,ddf,p_corrected
261,ADAM32,0.31613137183239814,0.5739418771835862,1.0,0.8751630849862732
262,ADAM33,0.45592201929662224,0.4995360154511591,1.0,0.8414580946926268
263,ADAM7,0.35261864745712046,0.5526345073555676,1.0,0.8661462392677225
264,ADAM8,2.0970868857082223,0.1475800800536089,1.0,0.5746787863727099
265,ADAM9,0.09131256138289245,0.7625150906255529,1.0,0.9418341389834529
266,ADAMDEC1,1.094502025549673,0.29547585389783093,1.0,0.7188590350266466
267,ADAMTS1,0.23618884961979347,0.6269723817028576,1.0,0.8934532019625456
268,ADAMTS10,2.2095389507348955,0.13715965732655364,1.0,0.5574654260579462
269,ADAMTS12,7.094000875030815,0.0077342395998327325,1.0,0.19848243122913684
270,ADAMTS13,2.0811224119343024,0.1491304820346021,1.0,0.5759358941476749
271,ADAMTS14,0.04237422962569326,0.8369080696029916,1.0,0.9641120591578735
272,ADAMTS15,2.1373908914558797,0.14374618719145935,1.0,0.567905854897935
273,ADAMTS16,8.828273190347318,0.0029659891219761796,1.0,0.13601589050126847
274,ADAMTS17,0.11286053663047824,0.7369106656130042,1.0,0.9328206507719973
275,ADAMTS18,2.4110976775423296,0.12047786098983543,1.0,0.5354991401084337
276,ADAMTS19,0.13015597624371367,0.7182703722143784,1.0,0.9279565358185099
277,ADAMTS2,0.19193033039141483,0.6613148530346853,1.0,0.9065880775015573
278,ADAMTS20,0.8522178799205449,0.3559256665800479,1.0,0.7595184192576184
279,ADAMTS3,0.9033902347953244,0.34187428824599,1.0,0.7499422433379827
280,ADAMTS4,1.9690032611433708,0.16055369992229945,1.0,0.590324134237591
281,ADAMTS5,4.041626322471757,0.044391023003192046,1.0,0.37755688619238315
282,ADAMTS6,4.952940897218696,0.026046325516027608,1.0,0.31642909784478285
283,ADAMTS7,2.2966588146555296,0.12965262938498096,1.0,0.5469007836982704
284,ADAMTS8,0.2706113744884533,0.6029219517379156,1.0,0.8861609375136371
285,ADAMTS9,1.2874585567569738,0.25651683502545236,1.0,0.6881405078781905
286,ADAMTSL1,0.5688904620128596,0.45070015435141986,1.0,0.8175008906689563
287,ADAMTSL2,3.4501724869205646,0.06324516932744735,1.0,0.43127214560110405
288,ADAMTSL3,0.10816534522200527,0.7422426101749972,1.0,0.9342905272628238
289,ADAMTSL4,1.4151844968605474,0.23419764029416934,1.0,0.6672573565121533
290,ADAMTSL5,5.438167198583642,0.019701331856214806,1.0,0.28690165196989836
291,ADAP1,5.564157175789205,0.01833183297822899,1.0,0.27997180548825085
292,ADAP2,0.002851634505077527,0.9574126493963904,1.0,0.9918190041063166
293,ADAR,2.0046732564489957,0.1568150797973999,1.0,0.585877191355505
294,ADARB1,0.4773931941936098,0.4896054712093836,1.0,0.8363815924412674
295,ADARB2,0.039148770182691806,0.8431542239690615,1.0,0.9657682719188442
296,ADAT1,1.7281490885125095,0.1886474487457173,1.0,0.6228793218689701
297,ADAT2,3.8917183012295027,0.04852475322492457,1.0,0.393366342710927
298,ADAT3,2.4145755970344,0.12021054499796914,1.0,0.5354991401084337
299,ADCK1,3.3636656475791824,0.0666495569667861,1.0,0.4383529367180617
300,ADCK2,0.06266487550328748,0.8023325186914332,1.0,0.9558612674989426
301,ADCK5,1.9536950434539904,0.16218923043269118,1.0,0.5905929654480127
302,ADCY1,0.006739494592011397,0.9345716264835108,1.0,0.986330588752495
303,ADCY10,2.0154968384920267,0.1557002953748937,1.0,0.5842298212598516
304,ADCY2,0.7364109468228435,0.3908130110284148,1.0,0.7830547074480845
305,ADCY3,1.5490694034040189,0.21327287472015308,1.0,0.6473212287451672
306,ADCY4,4.529833760236215,0.0333088532219558,1.0,0.3441916728980411
307,ADCY5,0.5934579739127912,0.44108504834411233,1.0,0.811541808988496
308,ADCY6,4.511191818428415,0.033673769285429825,1.0,0.34491758120084076
309,ADCY7,5.077170280289465,0.02424290494189453,1.0,0.307025556819835
310,ADCY8,0.20409309720184865,0.6514371045953256,1.0,0.9030548242259243
311,ADCY9,2.12556445575774,0.1448594064089398,1.0,0.5700861763099497
312,ADCYAP1,1.1757184579357727,0.2782293591957904,1.0,0.7052753895925173
313,ADCYAP1R1,2.614807417848624,0.10587037727344994,1.0,0.5124532231000772
314,ADD1,1.8282556596486756,0.1763337172751379,1.0,0.6088607027278415
315,ADD2,1.3878923899169422,0.23876134716407876,1.0,0.6714573808609258
316,ADD3,11.15985467475457,0.0008358647045703482,1.0,0.08224723971490554
317,ADGRA1,9.953913294963513,0.0016050784422159915,1.0,0.10433009874403944
318,ADGRA2,0.47588162487750196,0.4902937173143962,1.0,0.8368117973521223
319,ADGRA3,0.1272319493980376,0.7213194916882901,1.0,0.9284084797280415
320,ADGRB1,0.2526629387027697,0.615206230759771,1.0,0.8890593950895679
321,ADGRB2,3.554301581098798,0.05939129684278246,1.0,0.42310359870798225
322,ADGRB3,0.49920234595447255,0.479850814257355,1.0,0.834017225529731
323,ADGRD1,1.3484039693212253,0.2455573309250677,1.0,0.6777459988397545
324,ADGRE1,0.99289166658059,0.3190366514656395,1.0,0.7346835741664131
325,ADGRE2,0.04295619893719049,0.8358077695112202,1.0,0.9636003935148663
326,ADGRE3,2.685750123908292,0.10124953664922218,1.0,0.5054319421926895
327,ADGRE5,2.2468225842590073,0.1338890717831626,1.0,0.5515994375336862
328,ADGRF1,0.6158843273465209,0.43258082016540045,1.0,0.8075406322197626
329,ADGRF3,0.25854301871913776,0.6111228918412828,1.0,0.8880566588781893
330,ADGRF4,0.1832567947908501,0.668589213688285,1.0,0.909794475095047
331,ADGRF5,0.6613544353847374,0.41608218353982407,1.0,0.7987888076992432
332,ADGRG1,0.008608868171450013,0.9260751729594989,1.0,0.9846477642935879
333,ADGRG2,0.8808081081137971,0.34798044064780254,1.0,0.7544731424633613
334,ADGRG3,5.3554510486719664e-05,0.9941610573169235,1.0,0.9990251140802495
335,ADGRG4,0.004067392359502264,0.9491485000287531,1.0,0.9896595116457078
336,ADGRG5,3.7296505882884503,0.053454574763068675,1.0,0.4078678167819695
337,ADGRG6,0.5188381961288542,0.4713376956103019,1.0,0.8295804287794719
338,ADGRG7,0.3791572128002372,0.538054627221566,1.0,0.8582082133992558
339,ADGRL1,1.0510239022905807,0.30527139079376914,1.0,0.7237923843558723
340,ADGRL2,1.4337224992059419,0.2311578841163793,1.0,0.6636425036953556
341,ADGRL3,0.4908701281344747,0.4835394167895004,1.0,0.8346556723826655
342,ADGRL4,0.11223676064582833,0.7376118454114435,1.0,0.9328639618356024
343,ADGRV1,0.012612731067747518,0.9105804547820207,1.0,0.9814010593307593
344,ADH1A,0.03145925618446199,0.859219675942583,1.0,0.970363583179919
345,ADH1B,3.643898938702023,0.05627500220870089,1.0,0.41346380402749033
346,ADH4,0.03425471127820856,0.8531660660566149,1.0,0.9688941330967158
347,ADH5,0.1666757102361771,0.6830832676179408,1.0,0.9151799150920423
348,ADH6,0.11967251365376796,0.7293899465979996,1.0,0.93088032596993
349,ADH7,0.0012340354173829837,0.9719770044047994,1.0,0.9946973789717303
350,ADHFE1,0.8765409550369441,0.34915083740274533,1.0,0.7552517282182887
351,ADI1,0.24310345414278345,0.6219735674170738,1.0,0.8920397194152105
352,ADIG,0.14646851433872143,0.7019332777842175,1.0,0.9215946684361899
353,ADIPOQ,0.019502299687701452,0.8889360321119728,1.0,0.9761322363417231
354,ADIPOR1,1.1338570269776937,0.28695412093775485,1.0,0.7137783371370691
355,ADIPOR2,0.034745436070807045,0.8521300910714117,1.0,0.9685995085195331
356,ADIRF,0.0063496686248072365,0.9364879424932449,1.0,0.986330588752495
