,gene,lr,p,ddf,p_corrected
5314,FGFR3,0.21227197349844573,0.6449924528144377,1.0,0.9627339719475819
5315,FGFR4,1.9510875823493734,0.1624697015670049,1.0,0.7969315061009693
5316,FGFRL1,1.7272960054710893,0.18875659132180736,1.0,0.811727438158255
5317,FGG,0.10720243641071647,0.7433518814441848,1.0,0.9797898392900517
5318,FGGY,7.5564276075099315,0.005979640908719538,1.0,0.4269246052336856
5319,FGL1,0.043294173789035995,0.8351723430408564,1.0,0.9893033758984233
5320,FGL2,7.177743721743582,0.007381347646567034,1.0,0.4502116492649277
5321,FGR,0.6499041932158889,0.42014693505371625,1.0,0.9139567851091615
5322,FH,0.02851340292340865,0.8659074536861632,1.0,0.9937887852933535
5323,FHDC1,0.25395541603370475,0.6143036157114219,1.0,0.9589584290792913
5324,FHIP1A,1.3137591575693932,0.2517151657005397,1.0,0.8458579436087947
5325,FHIP1B,0.040322782732573614,0.8408507908471955,1.0,0.9905010363771942
5326,FHIP2A,1.9070200482522068,0.16729465255509335,1.0,0.7989444890459787
5327,FHIP2B,0.3028225450732407,0.5821183254595197,1.0,0.9541749645809253
5328,FHIT,0.1978879968585261,0.656431022055483,1.0,0.964987591006551
5329,FHL1,1.457349296365237,0.22735234674415739,1.0,0.8345417703069116
5330,FHL2,1.0322813100899566,0.30962345520558604,1.0,0.8764287146216554
5331,FHL3,0.12152914331454667,0.7273818918094165,1.0,0.9766887262693325
5332,FHL5,0.9330839717531489,0.33406283708682927,1.0,0.8851005396586149
5333,FHOD1,6.315648810793618,0.011967694531172326,1.0,0.4940321386207384
5334,FHOD3,1.3963636345868053,0.23733336677987266,1.0,0.839206515797667
5335,FIBCD1,0.7258100247049697,0.39424470325610106,1.0,0.9062995037784007
5336,FIBIN,4.214529238279738,0.04007918615856624,1.0,0.6346435117632735
5337,FIBP,0.25831258008111035,0.6112818119597394,1.0,0.9583204558481727
5338,FICD,0.0038714316199275345,0.9503869751079327,1.0,0.9962607191557915
5339,FIG4,4.1033736513304575,0.04279773458874108,1.0,0.6357194770854702
5340,FIGLA,0.06172459957156207,0.8037906155849754,1.0,0.9867670965882118
5341,FIGN,0.0958869691273776,0.7568224054159652,1.0,0.9797898392900517
5342,FIGNL1,1.1070098424620483,0.2927328672370922,1.0,0.8702145968292556
5343,FILIP1,0.4562505422156846,0.4993815204732136,1.0,0.9427660293454548
5344,FILIP1L,1.065745839186775,0.30190834089755514,1.0,0.8741939121963501
5345,FIP1L1,0.7939849393458189,0.3728978807954717,1.0,0.897999878447803
5346,FIS1,1.3516437812177173,0.24499095423212214,1.0,0.8448393296239232
5347,FITM1,0.8659132474194848,0.35208918464487005,1.0,0.8919412805150166
5348,FITM2,0.004464342640403629,0.9467283955113608,1.0,0.9962607191557915
5349,FIZ1,0.21781771844302966,0.6407077618517851,1.0,0.962367619797489
5350,FJX1,0.9211640586695466,0.33716951399994577,1.0,0.8868688590073894
5351,FKBP10,0.17293904981238484,0.6775128818322684,1.0,0.9673691153874995
5352,FKBP11,1.647946441841441,0.199238661932294,1.0,0.8191980678909435
5353,FKBP14,2.7136755072608594,0.09949152062354409,1.0,0.7357858215715036
5354,FKBP15,3.092178258157219e-05,0.9955631976281331,1.0,0.9994438889131896
5355,FKBP1A,0.0019000541665263881,0.9652315332371313,1.0,0.997673462712435
5356,FKBP1B,0.03270519245279502,0.856488636272534,1.0,0.9925337775491011
5357,FKBP2,0.07711601542382596,0.781244422393396,1.0,0.9835088029782867
5358,FKBP3,0.025622571414942286,0.8728255232338327,1.0,0.9937887852933535
5359,FKBP4,1.2525583974420442,0.26306439923668345,1.0,0.8496573249769074
5360,FKBP5,3.4048679136001283,0.06500431829870942,1.0,0.6752746678287141
5361,FKBP6,0.27457654910006113,0.6002781754395552,1.0,0.9569466914434851
5362,FKBP7,0.15052060136622458,0.6980383486623187,1.0,0.9733079926153524
5363,FKBP8,0.3259582242123997,0.5680487805553784,1.0,0.9523447745863686
5364,FKBP9,2.688409330099148,0.10108067542910243,1.0,0.7373149670456103
5365,FKBPL,1.344668195074746,0.246212397376824,1.0,0.8448393296239232
5366,FKRP,5.293926996321943,0.02139991116309986,1.0,0.5522940373799984
5367,FKTN,0.09759950790157745,0.7547295598537791,1.0,0.9797898392900517
5368,FLACC1,0.7681251359081216,0.3807976821539567,1.0,0.9019419688443108
5369,FLAD1,1.5844226796164094,0.20812479063483177,1.0,0.8250967281786189
5370,FLCN,0.4027900240009785,0.5256518786239232,1.0,0.9466151873880015
5371,FLG,0.007754333226557719,0.9298300278424599,1.0,0.9962607191557915
5372,FLG2,1.2182353685448106,0.2697072398319577,1.0,0.8529673181932834
5373,FLI1,1.486021911515536,0.2228347099958336,1.0,0.8325426480924489
5374,FLII,0.05414000933956231,0.8160098557334277,1.0,0.9870457643792654
5375,FLNA,0.006200411871077449,0.9372372859216093,1.0,0.9962607191557915
5376,FLNB,0.005455408172792886,0.9411211994133891,1.0,0.9962607191557915
5377,FLNC,0.008695030422813943,0.9257072196375854,1.0,0.9962607191557915
5378,FLOT1,0.04442610280716508,0.8330628433649138,1.0,0.9893033758984233
5379,FLOT2,0.3247705725839296,0.5687547117349157,1.0,0.9523447745863686
5380,FLRT1,0.4235960798175711,0.5151481027124466,1.0,0.9461164633267238
5381,FLRT2,0.5751683348526058,0.44821243584667836,1.0,0.9256245924780009
5382,FLRT3,2.8507660667326036,0.0913304083818498,1.0,0.7249956762390865
5383,FLT1,0.6493856105666964,0.4203324254572607,1.0,0.9139567851091615
